handle,tweet_id,created_at,tweet_url,text_snippet
SimonDixonTwitt,2021545511136976919,Wed Feb 11 11:23:03 +0000 2026,https://x.com/aiven_io/status/2021545511136976919,"OpenSearch 3 on Aiven means faster queries, improved efficiency, and a path to advanced semantic search."
SimonDixonTwitt,2024492721897893974,Thu Feb 19 14:34:12 +0000 2026,https://x.com/SimonDixonTwitt/status/2024492721897893974,▶️ Watch this AI whiteboard explainer of Tone Vays &amp; Vortex on the dangers of BIP110 (Knots). 1h53m distilled into 6m30s https://t.co/D5MZSoLrk8
SimonDixonTwitt,2024203228833796359,Wed Feb 18 19:23:52 +0000 2026,https://x.com/SimonDixonTwitt/status/2024203228833796359,🔴 PREMIERING NOW (SHORT WHITEBOARD AI SUMMARIES)  Bitcoin Knots vs Core v30 - Whiteboard Explainer Video:   https://t.co/GEc93NVWrL  Dangers of Bitcoin BIP110 (aka Knots) Whiteboard Explainer Video:…
SimonDixonTwitt,2028532598503510360,Mon Mar 02 18:07:14 +0000 2026,https://x.com/eToro/status/2028532598503510360,"The energy sector is seeing significant volatility due to geopolitical shifts. Trade 150+ commodities, indices and FX on eToro: ➤ Up to 30x Leverage ➤ 24/5 Trading ➤ 1-Click Execution ➤ Millions of Tr…"
SimonDixonTwitt,2024492721897893974,Thu Feb 19 14:34:12 +0000 2026,https://x.com/SimonDixonTwitt/status/2024492721897893974,▶️ Watch this AI whiteboard explainer of Tone Vays &amp; Vortex on the dangers of BIP110 (Knots). 1h53m distilled into 6m30s https://t.co/D5MZSoLrk8
SimonDixonTwitt,2024203228833796359,Wed Feb 18 19:23:52 +0000 2026,https://x.com/SimonDixonTwitt/status/2024203228833796359,🔴 PREMIERING NOW (SHORT WHITEBOARD AI SUMMARIES)  Bitcoin Knots vs Core v30 - Whiteboard Explainer Video:   https://t.co/GEc93NVWrL  Dangers of Bitcoin BIP110 (aka Knots) Whiteboard Explainer Video:…
SimonDixonTwitt,2028532405745946780,Mon Mar 02 18:06:28 +0000 2026,https://x.com/eToro/status/2028532405745946780,"The energy sector is seeing significant volatility due to geopolitical shifts. Trade 150+ commodities, indices and FX on eToro: ➤ Up to 30x Leverage ➤ 24/5 Trading ➤ 1-Click Execution ➤ Millions of Tr…"
SimonDixonTwitt,2024492721897893974,Thu Feb 19 14:34:12 +0000 2026,https://x.com/SimonDixonTwitt/status/2024492721897893974,▶️ Watch this AI whiteboard explainer of Tone Vays &amp; Vortex on the dangers of BIP110 (Knots). 1h53m distilled into 6m30s https://t.co/D5MZSoLrk8
SimonDixonTwitt,2024203228833796359,Wed Feb 18 19:23:52 +0000 2026,https://x.com/SimonDixonTwitt/status/2024203228833796359,🔴 PREMIERING NOW (SHORT WHITEBOARD AI SUMMARIES)  Bitcoin Knots vs Core v30 - Whiteboard Explainer Video:   https://t.co/GEc93NVWrL  Dangers of Bitcoin BIP110 (aka Knots) Whiteboard Explainer Video:…
SimonDixonTwitt,1944319797938024852,Sun Jul 13 08:55:38 +0000 2025,https://x.com/eToro/status/1944319797938024852,"Own Your Crypto Future. Trade 100+ cryptos with a market-leading platform built for smart investors. Fast, secure, and designed for unmatched simplicity."
SimonDixonTwitt,2024492721897893974,Thu Feb 19 14:34:12 +0000 2026,https://x.com/SimonDixonTwitt/status/2024492721897893974,▶️ Watch this AI whiteboard explainer of Tone Vays &amp; Vortex on the dangers of BIP110 (Knots). 1h53m distilled into 6m30s https://t.co/D5MZSoLrk8
SimonDixonTwitt,2024203228833796359,Wed Feb 18 19:23:52 +0000 2026,https://x.com/SimonDixonTwitt/status/2024203228833796359,🔴 PREMIERING NOW (SHORT WHITEBOARD AI SUMMARIES)  Bitcoin Knots vs Core v30 - Whiteboard Explainer Video:   https://t.co/GEc93NVWrL  Dangers of Bitcoin BIP110 (aka Knots) Whiteboard Explainer Video:…
SimonDixonTwitt,2028433681686380611,Mon Mar 02 11:34:10 +0000 2026,https://x.com/eToro/status/2028433681686380611,Global tensions can shake oil markets - capture every swing with eToro.
SimonDixonTwitt,2024492721897893974,Thu Feb 19 14:34:12 +0000 2026,https://x.com/SimonDixonTwitt/status/2024492721897893974,▶️ Watch this AI whiteboard explainer of Tone Vays &amp; Vortex on the dangers of BIP110 (Knots). 1h53m distilled into 6m30s https://t.co/D5MZSoLrk8
SimonDixonTwitt,2024203228833796359,Wed Feb 18 19:23:52 +0000 2026,https://x.com/SimonDixonTwitt/status/2024203228833796359,🔴 PREMIERING NOW (SHORT WHITEBOARD AI SUMMARIES)  Bitcoin Knots vs Core v30 - Whiteboard Explainer Video:   https://t.co/GEc93NVWrL  Dangers of Bitcoin BIP110 (aka Knots) Whiteboard Explainer Video:…
udiWertheimer,2027026294232223904,Thu Feb 26 14:21:43 +0000 2026,https://x.com/udiWertheimer/status/2027026294232223904,@cbspears OP_NEXT is the premier conference to go to if you want to learn about bitcoin upgrades  last year’s event is directly responsible for not one but TWO of the most talked about upgrades to bit…
udiWertheimer,2026350357660459104,Tue Feb 24 17:35:47 +0000 2026,https://x.com/udiWertheimer/status/2026350357660459104,"@MayaPar25 @giacomozucco @bitcoinpasada @hodlonaut bad actor or not, it’s been over 2 years since i last put a jpeg on bitcoin  “i’ve moved on to other things”  if bip110 passes, however, it just migh…"
udiWertheimer,2028433681686380611,Mon Mar 02 11:34:10 +0000 2026,https://x.com/eToro/status/2028433681686380611,Global tensions can shake oil markets - capture every swing with eToro.
udiWertheimer,2024634012459847706,Thu Feb 19 23:55:39 +0000 2026,https://x.com/udiWertheimer/status/2024634012459847706,"@SatoshiLover008 @adam3us @hodlonaut my honest serious opinion is that this entire debacle is role-playing for nerds  BIP110 will never ever ever happen, so there’s no reason for me to form a serious…"
udiWertheimer,2024593462654341515,Thu Feb 19 21:14:31 +0000 2026,https://x.com/udiWertheimer/status/2024593462654341515,@barackomaba you’re right  virtually no human supports core. maybe a handful of washed-up podcast NPCs  bip110 supporters are mostly bots or irrelevant broke plebs with mental illnesses but at least t…
udiWertheimer,2024505013301551441,Thu Feb 19 15:23:03 +0000 2026,https://x.com/udiWertheimer/status/2024505013301551441,"@adam3us @hodlonaut i don’t think he really wants to know, i think he’s getting attacked because some plebs found old tweets from him where he wanted to sell jpegs to fund himself, so he’s trying to p…"
udiWertheimer,2026350357660459104,Tue Feb 24 17:35:47 +0000 2026,https://x.com/udiWertheimer/status/2026350357660459104,"@MayaPar25 @giacomozucco @bitcoinpasada @hodlonaut bad actor or not, it’s been over 2 years since i last put a jpeg on bitcoin  “i’ve moved on to other things”  if bip110 passes, however, it just migh…"
udiWertheimer,2024634012459847706,Thu Feb 19 23:55:39 +0000 2026,https://x.com/udiWertheimer/status/2024634012459847706,"@SatoshiLover008 @adam3us @hodlonaut my honest serious opinion is that this entire debacle is role-playing for nerds  BIP110 will never ever ever happen, so there’s no reason for me to form a serious…"
udiWertheimer,2026246499093606449,Tue Feb 24 10:43:05 +0000 2026,https://x.com/clearl_ai/status/2026246499093606449,Meet Clearl - AI agent in your chat that connects to your tools and turns messages into real output in minutes.
udiWertheimer,2024593462654341515,Thu Feb 19 21:14:31 +0000 2026,https://x.com/udiWertheimer/status/2024593462654341515,@barackomaba you’re right  virtually no human supports core. maybe a handful of washed-up podcast NPCs  bip110 supporters are mostly bots or irrelevant broke plebs with mental illnesses but at least t…
udiWertheimer,2024505013301551441,Thu Feb 19 15:23:03 +0000 2026,https://x.com/udiWertheimer/status/2024505013301551441,"i don’t think he really wants to know, i think he’s getting attacked because some plebs found old tweets from him where he wanted to sell jpegs to fund himself, so he’s trying to prove to them that he…"
udiWertheimer,2026350357660459104,Tue Feb 24 17:35:47 +0000 2026,https://x.com/udiWertheimer/status/2026350357660459104,"@MayaPar25 @giacomozucco @bitcoinpasada @hodlonaut bad actor or not, it’s been over 2 years since i last put a jpeg on bitcoin  “i’ve moved on to other things”  if bip110 passes, however, it just migh…"
udiWertheimer,2024634012459847706,Thu Feb 19 23:55:39 +0000 2026,https://x.com/udiWertheimer/status/2024634012459847706,"@SatoshiLover008 @adam3us @hodlonaut my honest serious opinion is that this entire debacle is role-playing for nerds  BIP110 will never ever ever happen, so there’s no reason for me to form a serious…"
udiWertheimer,2028532405745946780,Mon Mar 02 18:06:28 +0000 2026,https://x.com/eToro/status/2028532405745946780,"The energy sector is seeing significant volatility due to geopolitical shifts. Trade 150+ commodities, indices and FX on eToro: ➤ Up to 30x Leverage ➤ 24/5 Trading ➤ 1-Click Execution ➤ Millions of Tr…"
udiWertheimer,2024593462654341515,Thu Feb 19 21:14:31 +0000 2026,https://x.com/udiWertheimer/status/2024593462654341515,@barackomaba you’re right  virtually no human supports core. maybe a handful of washed-up podcast NPCs  bip110 supporters are mostly bots or irrelevant broke plebs with mental illnesses but at least t…
udiWertheimer,2024505013301551441,Thu Feb 19 15:23:03 +0000 2026,https://x.com/udiWertheimer/status/2024505013301551441,"@adam3us @hodlonaut i don’t think he really wants to know, i think he’s getting attacked because some plebs found old tweets from him where he wanted to sell jpegs to fund himself, so he’s trying to p…"
udiWertheimer,2026350357660459104,Tue Feb 24 17:35:47 +0000 2026,https://x.com/udiWertheimer/status/2026350357660459104,"@MayaPar25 @giacomozucco @bitcoinpasada @hodlonaut bad actor or not, it’s been over 2 years since i last put a jpeg on bitcoin  “i’ve moved on to other things”  if bip110 passes, however, it just migh…"
udiWertheimer,2024634012459847706,Thu Feb 19 23:55:39 +0000 2026,https://x.com/udiWertheimer/status/2024634012459847706,"@SatoshiLover008 @adam3us @hodlonaut my honest serious opinion is that this entire debacle is role-playing for nerds  BIP110 will never ever ever happen, so there’s no reason for me to form a serious…"
udiWertheimer,2021545511136976919,Wed Feb 11 11:23:03 +0000 2026,https://x.com/aiven_io/status/2021545511136976919,"OpenSearch 3 on Aiven means faster queries, improved efficiency, and a path to advanced semantic search."
udiWertheimer,2024593462654341515,Thu Feb 19 21:14:31 +0000 2026,https://x.com/udiWertheimer/status/2024593462654341515,@barackomaba you’re right  virtually no human supports core. maybe a handful of washed-up podcast NPCs  bip110 supporters are mostly bots or irrelevant broke plebs with mental illnesses but at least t…
stephanlivera,2029215925954818123,Wed Mar 04 15:22:32 +0000 2026,https://x.com/stephanlivera/status/2029215925954818123,@Arthur_van_Pelt @anitaonl @cguida6 Oh now I get to play 'motte and bailey' games just like BIP110 people do.   They pretend it's NOT about stopping spam when convenient. But then when they want to ra…
stephanlivera,2029166841696842106,Wed Mar 04 12:07:29 +0000 2026,https://x.com/stephanlivera/status/2029166841696842106,"@Okzenz It's not making it commercially unviable, you're just asserting a fake narrative. The difference in scripting cost even assuming BIP110 were to activate (extremely unlikely), would be going fr…"
stephanlivera,1944319797938024852,Sun Jul 13 08:55:38 +0000 2025,https://x.com/eToro/status/1944319797938024852,"Own Your Crypto Future. Trade 100+ cryptos with a market-leading platform built for smart investors. Fast, secure, and designed for unmatched simplicity."
stephanlivera,2029165921764593864,Wed Mar 04 12:03:50 +0000 2026,https://x.com/stephanlivera/status/2029165921764593864,"@Okzenz That's just not how this works, the ordinals guys can easily come up with new protocols to go around this stuff.   BIP110 does not really remove the attack vector because they will shift their…"
stephanlivera,2029131831409557822,Wed Mar 04 09:48:22 +0000 2026,https://x.com/stephanlivera/status/2029131831409557822,"BIP110 ""Just a temporary soft fork""  ""Two weeks to stop the spread""  Same vibes."
stephanlivera,2027420420560036266,Fri Feb 27 16:27:50 +0000 2026,https://x.com/stephanlivera/status/2027420420560036266,"@BlueDavid @giacomozucco 1. Miners do oppose the change - see Chun (founder of f2pool, third largest pool by hashrate) https://t.co/hDR6hxx49H and https://t.co/5HvaQX4oeM   2. I believe you are misund…"
stephanlivera,2027035121916969081,Thu Feb 26 14:56:48 +0000 2026,https://x.com/stephanlivera/status/2027035121916969081,"@boomer_btc @1914ad You think it can be ""much more difficult and especially much more expensive"", that's where I disagree.   How are you even figuring that? Even assuming BIP110 (which itself is extre…"
stephanlivera,2027025529367646560,Thu Feb 26 14:18:41 +0000 2026,https://x.com/AikidoSecurity/status/2027025529367646560,What if every feature release was automatically pentested?
stephanlivera,2026910436340412475,Thu Feb 26 06:41:20 +0000 2026,https://x.com/stephanlivera/status/2026910436340412475,"@lukedewolf @1914ad No, you're asserting that these  ideas (BIP110 etc) have more technical merit than they really do.   That's why they're so unpopular amongst people who are actually in the know.…"
stephanlivera,2026612973796720786,Wed Feb 25 10:59:20 +0000 2026,https://x.com/stephanlivera/status/2026612973796720786,"For BIP110 people angry about Taproot expanding the spammer's opportunity, it's worth remembering it is only a 12% discount vs 'segwit spamming'.   12% is not the difference between inscriptions being…"
stephanlivera,2026607101947293773,Wed Feb 25 10:36:00 +0000 2026,https://x.com/stephanlivera/status/2026607101947293773,"@dathon_ohm @hodlonaut @SimplestBTCBook @MrHodl @danheld @BitMEXResearch No, you're the one misleading people. BIP110 proponents have been attempting to strongarm miniscript wallets into downgrading f…"
stephanlivera,2026228480770535923,Tue Feb 24 09:31:29 +0000 2026,https://x.com/stephanlivera/status/2026228480770535923,"@ausbtcclub When you say, cleans up the mess, what do you mean exactly? You know that BIP110 won't stop spam yes? It won't even meaningfully make it more expensive.   We're talking going from spammers…"
stephanlivera,2025899120557457663,Mon Feb 23 11:42:44 +0000 2026,https://x.com/stephanlivera/status/2025899120557457663,"@GeoffreyGardine And then hypothetically, even if you did try to go even FURTHER than what bip110 does and lower the data push limits even further, it starts to hurt things like lightning, multi sig,…"
stephanlivera,2025872200801128624,Mon Feb 23 09:55:46 +0000 2026,https://x.com/stephanlivera/status/2025872200801128624,@hodlonaut @SimplestBTCBook @MrHodl @danheld @BitMEXResearch 1. Well many people have simply not seen his post (about 15K at time of writing).  2. Good faith BIP110 supporters would not be running rou…
stephanlivera,2025849938782142557,Mon Feb 23 08:27:18 +0000 2026,https://x.com/stephanlivera/status/2025849938782142557,"@SimplestBTCBook @hodlonaut 1. It's unlikely, but possible that people accept coins on the wrong chain and it later gets wiped out. This alone is hostile, and BIP110 promoters seem to acknowledge and…"
stephanlivera,2025799803050062010,Mon Feb 23 05:08:05 +0000 2026,https://x.com/stephanlivera/status/2025799803050062010,@bergealex4 @satofishi @w_s_bitcoin I do get comments from people who appreciate the engagement though. So you think it would be better to stay totally silent on BIP110?   https://t.co/z1sCooR15v
stephanlivera,2025594643237474761,Sun Feb 22 15:32:51 +0000 2026,https://x.com/stephanlivera/status/2025594643237474761,"@BitcoinMania___ @nvk No that's not my view, I do see things like brc-20, stamps, jpeg inscriptions as spam.  But I don't believe we have a good way to stop that spam without causing bigger problems e…"
stephanlivera,2025459129431789722,Sun Feb 22 06:34:22 +0000 2026,https://x.com/stephanlivera/status/2025459129431789722,"The fake ""game theory"" of these bip110 people"
stephanlivera,2025246348057116817,Sat Feb 21 16:28:51 +0000 2026,https://x.com/stephanlivera/status/2025246348057116817,"Bitcoin spam debates with Charlie Spears | SLP724 @cbspears, co-founder @blockspace joins me to discuss spam, feasibility of BIP110, protocol upgrades, on-chain data, ordinals, OPNEXT and more.  (00:0…"
stephanlivera,2025176464929234975,Sat Feb 21 11:51:09 +0000 2026,https://x.com/stephanlivera/status/2025176464929234975,"@chrisco I've never spammed the chain, and bip110 won't stop spam"
BTCsessions,2028878821198283117,Tue Mar 03 17:03:00 +0000 2026,https://x.com/BTCsessions/status/2028878821198283117,"😱""We're in the AI Singularity"" @_MattHill_ of @start9labs joins @theBTCmentor and @GaryLeeNYC . He warns of massive cloud hacks, existential AI threats, &amp; Bitcoin's BIP 110’s impact. Self Hosting…"
BTCsessions,2028158566256054445,Sun Mar 01 17:20:58 +0000 2026,https://x.com/BTCsessions/status/2028158566256054445,"@TheDesertLynx @LynAldenContact @CryptoJamesG @VladTheInflator The current discourse around bip110 kind of flies in the face of this statement, no? Everyone wants to rip each other's heads off."
BTCsessions,1963131353580683437,Wed Sep 03 06:46:02 +0000 2025,https://x.com/APTVPN/status/1963131353580683437,20元/月，新用户卷后年付仅80！ 四网智能专线，不丝滑真的全额退！！！ 高网速，低延迟，多地区，全媒体解锁。 承诺高峰期秒开4K。爽看视频绝不卡顿！
BTCsessions,2025730740714160555,Mon Feb 23 00:33:39 +0000 2026,https://x.com/BTCsessions/status/2025730740714160555,"@galt72 This is a statement I think holds some weight. While I wouldn't necessarily say a twitter poll can extrapolate out to 20% of actual users, I still believe a large number of people are truly up…"
BTCsessions,2025608989090672711,Sun Feb 22 16:29:51 +0000 2026,https://x.com/BTCsessions/status/2025608989090672711,"If your preferred outcome for bip110 does NOT play out and the opposite side is the only clear viable winner, you will:  -Keep using Bitcoin and concede that consensus was not on your side. OR -Quit u…"
BTCsessions,2025357884360622351,Sat Feb 21 23:52:03 +0000 2026,https://x.com/BTCsessions/status/2025357884360622351,"There's a lightning prediction market on the likelihood of bip110 being enforced by September. It's pretty low volume currently, but so far the only skin-in-the-game indicator I've seen. I'll be watch…"
BTCsessions,2025252830282744002,Sat Feb 21 16:54:36 +0000 2026,https://x.com/BTCsessions/status/2025252830282744002,Bip110 vs Bip148... How do you see them as similar? How do you see them as different?
